,book_id,genre,Book-Rating,book_title,generic_genre
12198,14097788,Crime Fiction,8.818181818181818,Conspiracy in Death,Crime
12198,14097788,Mystery,8.818181818181818,Conspiracy in Death,Mystery
12198,14097788,Speculative fiction,8.818181818181818,Conspiracy in Death,Science Fiction
12198,14097788,Fiction,8.818181818181818,Conspiracy in Death,Fiction
12199,14098897,Speculative fiction,8.1,Deep Fathom,Science Fiction
12199,14098897,Adventure novel,8.1,Deep Fathom,Adventure
12200,14109968,Children's literature,5.25,Forrest Gump,Children's Literature
12200,14109968,Fiction,5.25,Forrest Gump,Fiction
12201,14123094,Thriller,,The Way to Dusty Death,Thriller
12202,14126296,Crime Fiction,,Vengeance Is Mine!,Crime
12203,14126310,Crime Fiction,7.0,One Lonely Night,Crime
12203,14126310,Mystery,7.0,One Lonely Night,Mystery
12203,14126310,Fiction,7.0,One Lonely Night,Fiction
12204,14131608,Crime Fiction,7.0,Double Indemnity,Crime
12204,14131608,Hardboiled,7.0,Double Indemnity,Crime
12205,14134963,Children's literature,7.5,Chocolate Fever,Children's Literature
12205,14134963,Fiction,7.5,Chocolate Fever,Fiction
12206,14142810,Novel,9.333333333333334,Bird Girl and the Man Who Followed the Sun,Novel
12206,14142810,Sociology,9.333333333333334,Bird Girl and the Man Who Followed the Sun,Other
12206,14142810,Fiction,9.333333333333334,Bird Girl and the Man Who Followed the Sun,Fiction
12207,14153373,Crime Fiction,8.0,The Big Blowdown,Crime
12207,14153373,Mystery,8.0,The Big Blowdown,Mystery
12207,14153373,Suspense,8.0,The Big Blowdown,Mystery
12208,14174189,War novel,,Partisans,Historical
12209,14176990,Children's literature,7.0,The Golden Road,Children's Literature
12210,14216872,Science Fiction,8.142857142857142,Calculating God,Science Fiction
12210,14216872,Speculative fiction,8.142857142857142,Calculating God,Science Fiction
12211,14222404,Science Fiction,,Carnosaur,Science Fiction
12211,14222404,Speculative fiction,,Carnosaur,Science Fiction
12211,14222404,Horror,,Carnosaur,Horror
12212,14236113,Non-fiction,9.0,How Children Fail,Non-fiction
12213,14243496,Novel,,Cold Heaven,Novel
12214,14256309,Children's literature,,Jinx,Children's Literature
12214,14256309,Young adult literature,,Jinx,Young Adult
12214,14256309,Speculative fiction,,Jinx,Science Fiction
12214,14256309,Fiction,,Jinx,Fiction
12215,14257663,Fiction,8.0625,Circle of Friends,Fiction
12215,14257663,Romance novel,8.0625,Circle of Friends,Romance
12215,14257663,Novel,8.0625,Circle of Friends,Novel
12216,14260371,Thriller,5.0,Flood,Thriller
12217,14262248,Crime Fiction,8.058823529411764,Loyalty in Death,Crime
12217,14262248,Mystery,8.058823529411764,Loyalty in Death,Mystery
12217,14262248,Speculative fiction,8.058823529411764,Loyalty in Death,Science Fiction
12217,14262248,Suspense,8.058823529411764,Loyalty in Death,Mystery
12218,14270845,Fiction,,Nude Men,Fiction
12218,14270845,Novel,,Nude Men,Novel
12219,14281536,Speculative fiction,,The Prince and the Pilgrim,Science Fiction
12219,14281536,Fantasy,,The Prince and the Pilgrim,Fantasy
12219,14281536,Fiction,,The Prince and the Pilgrim,Fiction
12219,14281536,Romance novel,,The Prince and the Pilgrim,Romance
12220,14284953,Young adult literature,10.0,Hard Love,Young Adult
12222,14293841,Thriller,10.0,The Girl in a Swing,Thriller
12222,14293841,Speculative fiction,10.0,The Girl in a Swing,Science Fiction
12222,14293841,Fantasy,10.0,The Girl in a Swing,Fantasy
12222,14293841,Fiction,10.0,The Girl in a Swing,Fiction
12223,14301206,Children's literature,7.666666666666667,Magic for Marigold,Children's Literature
12224,14302298,Science Fiction,,The Beginning Place,Science Fiction
12224,14302298,Speculative fiction,,The Beginning Place,Science Fiction
12224,14302298,Fantasy,,The Beginning Place,Fantasy
12226,14322147,Crime Fiction,5.0,One Fine Day in the Middle of the Night,Crime
12226,14322147,Black comedy,5.0,One Fine Day in the Middle of the Night,Comedy
12226,14322147,Satire,5.0,One Fine Day in the Middle of the Night,Satire
12226,14322147,Fiction,5.0,One Fine Day in the Middle of the Night,Fiction
12227,14328220,Comedy,7.6,My Legendary Girlfriend,Comedy
12228,14389105,Crime Fiction,9.0,The Cry of the Owl,Crime
12228,14389105,Mystery,9.0,The Cry of the Owl,Mystery
12228,14389105,Fiction,9.0,The Cry of the Owl,Fiction
12228,14389105,Suspense,9.0,The Cry of the Owl,Mystery
12229,14389252,Children's literature,8.333333333333334,Hope for the Flowers,Children's Literature
12230,14392845,Crime Fiction,,Death of a Colonial,Crime
12230,14392845,Historical novel,,Death of a Colonial,Historical
12231,14399548,Thriller,6.75,I Know What You Did Last Summer,Thriller
12231,14399548,Children's literature,6.75,I Know What You Did Last Summer,Children's Literature
12231,14399548,Horror,6.75,I Know What You Did Last Summer,Horror
12231,14399548,Speculative fiction,6.75,I Know What You Did Last Summer,Science Fiction
12231,14399548,Young adult literature,6.75,I Know What You Did Last Summer,Young Adult
12231,14399548,Fiction,6.75,I Know What You Did Last Summer,Fiction
12234,14434701,Science Fiction,,When the Green Star Calls,Science Fiction
12234,14434701,Speculative fiction,,When the Green Star Calls,Science Fiction
12234,14434701,Fantasy,,When the Green Star Calls,Fantasy
12234,14434701,Fiction,,When the Green Star Calls,Fiction
12235,14440432,Speculative fiction,8.5,Traveller,Science Fiction
12235,14440432,Fantasy,8.5,Traveller,Fantasy
12235,14440432,Fiction,8.5,Traveller,Fiction
12235,14440432,War novel,8.5,Traveller,Historical
12236,14441941,Novel,,Heart of Glass,Novel
12237,14442509,Non-fiction,,Patrimony: A True Story,Non-fiction
12237,14442509,Memoir,,Patrimony: A True Story,Autobiography/Memoir
12238,14468841,Children's literature,10.0,Troll Fell,Children's Literature
12238,14468841,Fantasy,10.0,Troll Fell,Fantasy
12239,14472350,Fiction,,The War of the End of the World,Fiction
12240,14493125,Picture book,9.25,Cloudy with a Chance of Meatballs,Other
12240,14493125,Children's literature,9.25,Cloudy with a Chance of Meatballs,Children's Literature
12240,14493125,Fiction,9.25,Cloudy with a Chance of Meatballs,Fiction
12241,14504372,Thriller,6.0,Venus with Pistol,Thriller
12242,14506667,Children's literature,,The Moffats,Children's Literature
12242,14506667,Fiction,,The Moffats,Fiction
12243,14513508,Black comedy,7.357142857142857,Blind Faith,Comedy
12243,14513508,Satire,7.357142857142857,Blind Faith,Satire
12243,14513508,Dystopia,7.357142857142857,Blind Faith,Dystopian
12243,14513508,Utopian and dystopian fiction,7.357142857142857,Blind Faith,Dystopian
12244,14515836,Novel,6.5,Word of Honor,Novel
12246,14518884,Fantasy,8.8,The Forgotten Beasts of Eld,Fantasy
12246,14518884,Speculative fiction,8.8,The Forgotten Beasts of Eld,Science Fiction
12246,14518884,Young adult literature,8.8,The Forgotten Beasts of Eld,Young Adult
12247,14525778,Fiction,8.0,Just Above My Head,Fiction
12247,14525778,Novel,8.0,Just Above My Head,Novel
12248,14526487,Novel,,Tell Me How Long the Train's Been Gone,Novel
12249,14527065,Play,9.0,Blues for Mister Charlie,Other
12250,14531553,Speculative fiction,5.0,The Salt Roads,Science Fiction
12250,14531553,Historical novel,5.0,The Salt Roads,Historical
12251,14536776,Fiction,,Trumpet,Fiction
12251,14536776,Novel,,Trumpet,Novel
12252,14546116,Speculative fiction,5.0,Gloriana,Science Fiction
12252,14546116,Fantasy,5.0,Gloriana,Fantasy
12253,14551200,Science Fiction,8.615384615384615,The Vor Game,Science Fiction
12253,14551200,Speculative fiction,8.615384615384615,The Vor Game,Science Fiction
12253,14551200,Fantasy,8.615384615384615,The Vor Game,Fantasy
12253,14551200,Fiction,8.615384615384615,The Vor Game,Fiction
12253,14551200,Novel,8.615384615384615,The Vor Game,Novel
12254,14560286,Fiction,8.0,Jane and Prudence,Fiction
12254,14560286,Novel,8.0,Jane and Prudence,Novel
12258,14580840,Speculative fiction,6.6,Special Delivery,Science Fiction
12258,14580840,Fiction,6.6,Special Delivery,Fiction
12258,14580840,Romance novel,6.6,Special Delivery,Romance
12258,14580840,Novel,6.6,Special Delivery,Novel
12259,14584897,Fiction,6.708333333333333,Belinda,Fiction
12259,14584897,Novel,6.708333333333333,Belinda,Novel
12260,14589611,Speculative fiction,7.6923076923076925,Portrait in Sepia,Science Fiction
12260,14589611,Historical fiction,7.6923076923076925,Portrait in Sepia,Historical
12260,14589611,Fiction,7.6923076923076925,Portrait in Sepia,Fiction
12260,14589611,Novel,7.6923076923076925,Portrait in Sepia,Novel
12261,14597486,Non-fiction,6.0,"Friday Night Lights: A Town, a Team, and a Dream",Non-fiction
12262,14625938,Science Fiction,5.5,Ports of Call,Science Fiction
12262,14625938,Speculative fiction,5.5,Ports of Call,Science Fiction
12263,14627745,Novel,8.666666666666666,Gangster,Novel
12264,14630838,Speculative fiction,,The Primrose Path,Science Fiction
12264,14630838,Novel,,The Primrose Path,Novel
12265,14645143,Thriller,5.0,Goodbye California,Thriller
12267,14661776,Crime Fiction,,Good Morning Midnight,Crime
12269,14665994,Science Fiction,10.0,Dragon of the Lost Sea,Science Fiction
12269,14665994,Children's literature,10.0,Dragon of the Lost Sea,Children's Literature
12269,14665994,Fantasy,10.0,Dragon of the Lost Sea,Fantasy
12269,14665994,Speculative fiction,10.0,Dragon of the Lost Sea,Science Fiction
12269,14665994,Fiction,10.0,Dragon of the Lost Sea,Fiction
12270,14666287,Science Fiction,9.5,Dragon Steel,Science Fiction
12270,14666287,Children's literature,9.5,Dragon Steel,Children's Literature
12270,14666287,Fantasy,9.5,Dragon Steel,Fantasy
12270,14666287,Speculative fiction,9.5,Dragon Steel,Science Fiction
12270,14666287,Fiction,9.5,Dragon Steel,Fiction
12271,14676131,Fantasy,,The Dragon,Fantasy
12271,14676131,Short story,,The Dragon,Other
12272,14687010,Speculative fiction,6.0,The Firework-Maker's Daughter,Science Fiction
12272,14687010,Children's literature,6.0,The Firework-Maker's Daughter,Children's Literature
12273,14704275,Children's literature,6.916666666666667,Now and Forever,Children's Literature
12273,14704275,Fiction,6.916666666666667,Now and Forever,Fiction
12273,14704275,Romance novel,6.916666666666667,Now and Forever,Romance
12275,14712817,Science Fiction,,Acorna's Search,Science Fiction
12276,14715138,Children's literature,9.0,Darkside,Children's Literature
12277,14719038,Picture book,7.0,Millions of Cats,Other
12277,14719038,Children's literature,7.0,Millions of Cats,Children's Literature
12278,14724563,Children's literature,,Men of Stone,Children's Literature
12279,14735351,Children's literature,,The Ghost of Thomas Kempe,Children's Literature
12279,14735351,Fantasy,,The Ghost of Thomas Kempe,Fantasy
12279,14735351,Speculative fiction,,The Ghost of Thomas Kempe,Science Fiction
12279,14735351,Fiction,,The Ghost of Thomas Kempe,Fiction
12280,14736797,Science Fiction,10.0,Shards of Honor,Science Fiction
12281,14752728,Mystery,,The Black Curtain,Mystery
12281,14752728,Fiction,,The Black Curtain,Fiction
12281,14752728,Suspense,,The Black Curtain,Mystery
12284,14775250,Mystery,9.0,To Wake the Dead,Mystery
12284,14775250,Detective fiction,9.0,To Wake the Dead,Mystery
12284,14775250,Fiction,9.0,To Wake the Dead,Fiction
12284,14775250,Suspense,9.0,To Wake the Dead,Mystery
12285,14775913,Mystery,,The Nine Wrong Answers,Mystery
12285,14775913,Detective fiction,,The Nine Wrong Answers,Mystery
12285,14775913,Fiction,,The Nine Wrong Answers,Fiction
12285,14775913,Suspense,,The Nine Wrong Answers,Mystery
12286,14776265,Detective fiction,,The Bride of Newgate,Mystery
12286,14776265,Historical fiction,,The Bride of Newgate,Historical
12286,14776265,Historical whodunnit,,The Bride of Newgate,Other
12286,14776265,Mystery,,The Bride of Newgate,Mystery
12286,14776265,Fiction,,The Bride of Newgate,Fiction
12286,14776265,Historical novel,,The Bride of Newgate,Historical
12286,14776265,Suspense,,The Bride of Newgate,Mystery
12287,14782140,Novel,8.0,Sepulchre,Novel
12288,14783046,Thriller,,The Crocus List,Thriller
12288,14783046,Spy fiction,,The Crocus List,Thriller
12289,14785897,Science Fiction,6.5,Hexwood,Science Fiction
12289,14785897,Children's literature,6.5,Hexwood,Children's Literature
12289,14785897,Speculative fiction,6.5,Hexwood,Science Fiction
12289,14785897,Young adult literature,6.5,Hexwood,Young Adult
12289,14785897,Fantasy,6.5,Hexwood,Fantasy
12289,14785897,Fiction,6.5,Hexwood,Fiction
12290,14796184,Mystery,,The Sleeping Sphinx,Mystery
12290,14796184,Detective fiction,,The Sleeping Sphinx,Mystery
12290,14796184,Fiction,,The Sleeping Sphinx,Fiction
12290,14796184,Suspense,,The Sleeping Sphinx,Mystery
12291,14798605,Fiction,7.5,The Last Jew,Fiction
12292,14812596,Mystery,5.0,The Man Who Could Not Shudder,Mystery
12292,14812596,Detective fiction,5.0,The Man Who Could Not Shudder,Mystery
12293,14813480,Mystery,,The House at Satan's Elbow,Mystery
12293,14813480,Detective fiction,,The House at Satan's Elbow,Mystery
12294,14825334,Mystery,7.0,In a Lonely Place,Mystery
12295,14825386,Thriller,,The Conduct of Major Maxim,Thriller
12295,14825386,Spy fiction,,The Conduct of Major Maxim,Thriller
12295,14825386,Fiction,,The Conduct of Major Maxim,Fiction
12296,14828013,Children's literature,6.0,Jason and Marceline,Children's Literature
12296,14828013,Fiction,6.0,Jason and Marceline,Fiction
12297,14829216,Fantasy,6.333333333333333,Chosen,Fantasy
12297,14829216,Children's literature,6.333333333333333,Chosen,Children's Literature
12297,14829216,Young adult literature,6.333333333333333,Chosen,Young Adult
12297,14829216,Novel,6.333333333333333,Chosen,Novel
12299,14834210,Detective fiction,,The Devil in Velvet,Mystery
12299,14834210,Speculative fiction,,The Devil in Velvet,Science Fiction
12299,14834210,Historical fiction,,The Devil in Velvet,Historical
12299,14834210,Mystery,,The Devil in Velvet,Mystery
12299,14834210,Suspense,,The Devil in Velvet,Mystery
12299,14834210,Fiction,,The Devil in Velvet,Fiction
12302,14848198,Thriller,7.0,Tenderness,Thriller
12302,14848198,Children's literature,7.0,Tenderness,Children's Literature
12302,14848198,Young adult literature,7.0,Tenderness,Young Adult
12302,14848198,Fiction,7.0,Tenderness,Fiction
12302,14848198,Suspense,7.0,Tenderness,Mystery
12303,14849178,Fiction,8.0,Lucy Gayheart,Fiction
12304,14852135,Fiction,7.0,Fine Things,Fiction
12304,14852135,Romance novel,7.0,Fine Things,Romance
12305,14852520,Science Fiction,,The Firebrand,Science Fiction
12305,14852520,Speculative fiction,,The Firebrand,Science Fiction
12305,14852520,Fantasy,,The Firebrand,Fantasy
12305,14852520,Fiction,,The Firebrand,Fiction
12306,14852524,Romance novel,6.733333333333333,Mixed Blessings,Romance
12307,14856687,Mystery,,Out of Order,Mystery
12307,14856687,Detective fiction,,Out of Order,Mystery
12308,14856846,Mystery,,The Crimson Patch,Mystery
12308,14856846,Detective fiction,,The Crimson Patch,Mystery
12310,14875247,Historical fiction,7.609756097560975,The Jester,Historical
12310,14875247,Fiction,7.609756097560975,The Jester,Fiction
12310,14875247,Suspense,7.609756097560975,The Jester,Mystery
12311,14880653,Science Fiction,,Brain Wave,Science Fiction
12311,14880653,Speculative fiction,,Brain Wave,Science Fiction
12311,14880653,Fiction,,Brain Wave,Fiction
12312,14885267,Fiction,8.555555555555555,Silent Honor,Fiction
12312,14885267,Romance novel,8.555555555555555,Silent Honor,Romance
12313,14886624,Fiction,10.0,Parnassus on Wheels,Fiction
12314,14894118,Science Fiction,7.333333333333333,Singularity,Science Fiction
12314,14894118,Speculative fiction,7.333333333333333,Singularity,Science Fiction
12314,14894118,Children's literature,7.333333333333333,Singularity,Children's Literature
12314,14894118,Fiction,7.333333333333333,Singularity,Fiction
12315,14900714,Mystery,,The Eight of Swords,Mystery
12315,14900714,Detective fiction,,The Eight of Swords,Mystery
12316,14913203,Historical novel,8.0,Assassin,Historical
12317,14916084,Mystery,,Hag's Nook,Mystery
12317,14916084,Detective fiction,,Hag's Nook,Mystery
12318,14916258,Detective fiction,,The Demoniacs,Mystery
12318,14916258,Speculative fiction,,The Demoniacs,Science Fiction
12318,14916258,Historical fiction,,The Demoniacs,Historical
12318,14916258,Mystery,,The Demoniacs,Mystery
12318,14916258,Suspense,,The Demoniacs,Mystery
12318,14916258,Fiction,,The Demoniacs,Fiction
12319,14916545,Mystery,8.0,The Witch of the Low Tide,Mystery
12319,14916545,Detective fiction,8.0,The Witch of the Low Tide,Mystery
12319,14916545,Historical fiction,8.0,The Witch of the Low Tide,Historical
12319,14916545,Fiction,8.0,The Witch of the Low Tide,Fiction
12319,14916545,Suspense,8.0,The Witch of the Low Tide,Mystery
12320,14917564,Crime Fiction,7.847457627118644,2nd Chance,Crime
12320,14917564,Mystery,7.847457627118644,2nd Chance,Mystery
12320,14917564,Fiction,7.847457627118644,2nd Chance,Fiction
12320,14917564,Suspense,7.847457627118644,2nd Chance,Mystery
12321,14924435,Science Fiction,,Sakkara,Science Fiction
12321,14924435,Novel,,Sakkara,Novel
12324,14971361,Thriller,9.0,Wyatt's Hurricane,Thriller
12325,14971527,Thriller,,Bahama Crisis,Thriller
12325,14971527,Fiction,,Bahama Crisis,Fiction
12326,14976257,Children's literature,7.5,Socks,Children's Literature
12326,14976257,Fiction,7.5,Socks,Fiction
12326,14976257,Novel,7.5,Socks,Novel
12327,15002237,Fiction,5.0,Kowloon Tong: A Novel of Hong Kong,Fiction
12327,15002237,Novel,5.0,Kowloon Tong: A Novel of Hong Kong,Novel
12329,15042461,Speculative fiction,8.666666666666666,The Gates of Sleep,Science Fiction
12329,15042461,Fantasy,8.666666666666666,The Gates of Sleep,Fantasy
12329,15042461,Fiction,8.666666666666666,The Gates of Sleep,Fiction
12330,15049655,Travel,7.35,Five Days In Paris,Travel
12330,15049655,Fiction,7.35,Five Days In Paris,Fiction
12330,15049655,Romance novel,7.35,Five Days In Paris,Romance
12331,15051808,Young adult literature,8.466666666666667,Impulse,Young Adult
12331,15051808,Fiction,8.466666666666667,Impulse,Fiction
12332,15062031,Science Fiction,10.0,Nightwings,Science Fiction
12332,15062031,Speculative fiction,10.0,Nightwings,Science Fiction
12332,15062031,Fantasy,10.0,Nightwings,Fantasy
12332,15062031,Fiction,10.0,Nightwings,Fiction
12332,15062031,Novella,10.0,Nightwings,Other
12333,15064305,Fiction,6.571428571428571,Sunset in St. Tropez,Fiction
12333,15064305,Romance novel,6.571428571428571,Sunset in St. Tropez,Romance
12333,15064305,Novel,6.571428571428571,Sunset in St. Tropez,Novel
12335,15096449,Crime Fiction,7.515151515151516,Wish You Well,Crime
12335,15096449,Fiction,7.515151515151516,Wish You Well,Fiction
12335,15096449,Historical novel,7.515151515151516,Wish You Well,Historical
12337,15117262,Science Fiction,8.4,Biting the Sun,Science Fiction
12337,15117262,Speculative fiction,8.4,Biting the Sun,Science Fiction
12337,15117262,Fantasy,8.4,Biting the Sun,Fantasy
12337,15117262,Fiction,8.4,Biting the Sun,Fiction
12338,15120912,Novel,8.090909090909092,Shutter Island,Novel
12340,15135832,Historical novel,,Master Georgie,Historical
12341,15166062,Historical fiction,7.75,The Glass Palace: A Novel,Historical
12341,15166062,Fiction,7.75,The Glass Palace: A Novel,Fiction
12342,15171266,Novel,7.8,Rough Justice,Novel
12343,15203202,Mystery,9.0,Blood Rites,Mystery
12343,15203202,Speculative fiction,9.0,Blood Rites,Science Fiction
12343,15203202,Fantasy,9.0,Blood Rites,Fantasy
12344,15203220,Mystery,9.0,Dead Beat,Mystery
12344,15203220,Speculative fiction,9.0,Dead Beat,Science Fiction
12344,15203220,Fantasy,9.0,Dead Beat,Fantasy
12345,15203234,Mystery,,White Night,Mystery
12345,15203234,Speculative fiction,,White Night,Science Fiction
12345,15203234,Fantasy,,White Night,Fantasy
12345,15203234,Fiction,,White Night,Fiction
12347,15262289,Young adult literature,8.0,The Shakespeare Stealer,Young Adult
12348,15287149,Fiction,7.625,Man and Boy,Fiction
12348,15287149,Romance novel,7.625,Man and Boy,Romance
12349,15290077,Children's literature,8.0,Waiting for The Rain,Children's Literature
12351,15302986,Novel,6.125,The Blessing,Novel
12352,15316107,Young adult literature,7.0,Kiss,Young Adult
12353,15316300,Thriller,8.5,On Wings of Eagles,Thriller
12353,15316300,Autobiography,8.5,On Wings of Eagles,Autobiography/Memoir
12353,15316300,Biography,8.5,On Wings of Eagles,Biography
12353,15316300,True crime,8.5,On Wings of Eagles,Other
12354,15317071,Thriller,8.0,Whiteout,Thriller
12354,15317071,Fiction,8.0,Whiteout,Fiction
12355,15324587,Thriller,9.0,Flyaway,Thriller
12355,15324587,Fiction,9.0,Flyaway,Fiction
12358,15386721,Fiction,7.0,Reflections in a Golden Eye,Fiction
12358,15386721,Novel,7.0,Reflections in a Golden Eye,Novel
12360,15454256,Mystery,8.117647058823529,The Cat Who Knew a Cardinal,Mystery
12360,15454256,Fiction,8.117647058823529,The Cat Who Knew a Cardinal,Fiction
12360,15454256,Novel,8.117647058823529,The Cat Who Knew a Cardinal,Novel
12361,15454458,Mystery,7.466666666666667,The Cat Who Tailed a Thief,Mystery
12361,15454458,Fiction,7.466666666666667,The Cat Who Tailed a Thief,Fiction
12361,15454458,Novel,7.466666666666667,The Cat Who Tailed a Thief,Novel
12362,15458772,Science Fiction,,Night of Light,Science Fiction
12362,15458772,Speculative fiction,,Night of Light,Science Fiction
12363,15463138,Science Fiction,7.0,People of the Fire,Science Fiction
12363,15463138,Speculative fiction,7.0,People of the Fire,Science Fiction
12363,15463138,Fantasy,7.0,People of the Fire,Fantasy
12363,15463138,Fiction,7.0,People of the Fire,Fiction
12363,15463138,Historical novel,7.0,People of the Fire,Historical
12364,15464639,Crime Fiction,8.75,Wiseguy,Crime
12364,15464639,Biography,8.75,Wiseguy,Biography
12364,15464639,Novel,8.75,Wiseguy,Novel
12364,15464639,True crime,8.75,Wiseguy,Other
12364,15464639,Fiction,8.75,Wiseguy,Fiction
12364,15464639,Autobiography,8.75,Wiseguy,Autobiography/Memoir
12365,15475573,Science Fiction,5.0,The Master Key,Science Fiction
12365,15475573,Speculative fiction,5.0,The Master Key,Science Fiction
12365,15475573,Fantasy,5.0,The Master Key,Fantasy
12365,15475573,Children's literature,5.0,The Master Key,Children's Literature
12366,15476322,Thriller,10.0,The Eagle Has Flown,Thriller
12366,15476322,War novel,10.0,The Eagle Has Flown,Historical
12366,15476322,Children's literature,10.0,The Eagle Has Flown,Children's Literature
12366,15476322,Fiction,10.0,The Eagle Has Flown,Fiction
12368,15525090,Fiction,7.3,Native Speaker,Fiction
12368,15525090,Novel,7.3,Native Speaker,Novel
12369,15555188,Indian chick lit,6.0,Trust Me,Other
12369,15555188,Comedy,6.0,Trust Me,Comedy
12369,15555188,Romance novel,6.0,Trust Me,Romance
12370,15559635,Novel,8.0,Monkey Hunting,Novel
12372,15565262,Literary fiction,,The Romantics,Other
12373,15565943,Fiction,8.0,Gents,Fiction
12375,15602513,Novel,6.5,A Live Coal in the Sea,Novel
12376,15612171,Memoir,7.571428571428571,Dreams of Trespass: Tales of a Harem Girlhood,Autobiography/Memoir
12378,15673453,Novel,,California Dreaming,Novel
12379,15673480,Thriller,6.666666666666667,The Running Man,Thriller
12379,15673480,Suspense,6.666666666666667,The Running Man,Mystery
12380,15685289,Science Fiction,7.8,Reflex,Science Fiction
12384,15705001,Novel,9.0,La Maravilla,Novel
12385,15707237,Autobiography,8.428571428571429,Gather Together in My Name,Autobiography/Memoir
12386,15712109,Children's literature,8.0,Ironman,Children's Literature
12386,15712109,Young adult literature,8.0,Ironman,Young Adult
12386,15712109,Fiction,8.0,Ironman,Fiction
12387,15733052,History,,Pitcairn's Island,History
12387,15733052,Novel,,Pitcairn's Island,Novel
12388,15738917,Science Fiction,,The Intergalactic Kitchen,Science Fiction
12389,15753413,Speculative fiction,8.0,The Danish Girl,Science Fiction
12389,15753413,Novel,8.0,The Danish Girl,Novel
12390,15758285,Young adult literature,8.0,All That Glitters,Young Adult
12391,15772457,Young adult literature,,"T-Backs, T-Shirts, COAT, and Suit",Young Adult
12392,15777573,Children's literature,9.0,The Root Cellar,Children's Literature
12392,15777573,Historical novel,9.0,The Root Cellar,Historical
12395,15793998,Speculative fiction,,Hidden Jewel,Science Fiction
12395,15793998,Young adult literature,,Hidden Jewel,Young Adult
12397,15802946,Fantasy,8.666666666666666,"Jack, the Giant Killer",Fantasy
12398,15812987,Travel,8.5,Bad Land: An American Romance,Travel
12398,15812987,Fiction,8.5,Bad Land: An American Romance,Fiction
12398,15812987,Romance novel,8.5,Bad Land: An American Romance,Romance
12399,15833601,Autobiography,5.481481481481482,Killing Time,Autobiography/Memoir
12401,15855368,Non-fiction,,Faith of My Fathers: A Family Memoir,Non-fiction
12402,15868410,Speculative fiction,,The Land of Laughs,Science Fiction
12402,15868410,Fantasy,,The Land of Laughs,Fantasy
12404,15875486,Historical fiction,8.5,Russka,Historical
12404,15875486,Fiction,8.5,Russka,Fiction
12404,15875486,Romance novel,8.5,Russka,Romance
12404,15875486,Historical novel,8.5,Russka,Historical
12405,15875654,Historical fiction,7.0,The Forest,Historical
12405,15875654,Fiction,7.0,The Forest,Fiction
12405,15875654,Historical novel,7.0,The Forest,Historical
12406,15883779,Historical fiction,6.333333333333333,Witness,Historical
12407,15885903,Autobiography,7.166666666666667,The Informant,Autobiography/Memoir
12407,15885903,Biography,7.166666666666667,The Informant,Biography
12407,15885903,Sociology,7.166666666666667,The Informant,Other
12408,15888413,Speculative fiction,10.0,Leaving Fishers,Science Fiction
12408,15888413,Children's literature,10.0,Leaving Fishers,Children's Literature
12408,15888413,Fiction,10.0,Leaving Fishers,Fiction
12409,15933140,Thriller,7.0,The Queen's Gambit,Thriller
12412,15960045,Autobiographical novel,8.333333333333334,Fateless,Autobiography/Memoir
12413,15969915,Novel,5.5,Conflict of Interest,Novel
12414,15970886,Non-fiction,10.0,The Cancer Journals,Non-fiction
12415,15977957,Novel,,My Mortal Enemy,Novel
12416,16009290,Science Fiction,,Minions of the Moon,Science Fiction
12417,16020246,Science Fiction,,Iceworld,Science Fiction
12417,16020246,Speculative fiction,,Iceworld,Science Fiction
12419,16036731,Science Fiction,,Star Bridge,Science Fiction
12420,16041414,Speculative fiction,,Kirinyaga,Science Fiction
12421,16042000,Science Fiction,,Sargasso of Space,Science Fiction
12422,16059037,Novel,7.0,Dogeaters,Novel
12423,16066169,Literary fiction,8.0,The Portage to San Cristobal of A.H.,Other
12423,16066169,Fiction,8.0,The Portage to San Cristobal of A.H.,Fiction
12423,16066169,Novel,8.0,The Portage to San Cristobal of A.H.,Novel
12424,16070416,Science Fiction,,Plague Ship,Science Fiction
12425,16081895,Science Fiction,7.333333333333333,Lilith: A Snake in the Grass,Science Fiction
12425,16081895,Speculative fiction,7.333333333333333,Lilith: A Snake in the Grass,Science Fiction
12426,16084780,Non-fiction,10.0,Stairway to Heaven: Led Zeppelin Uncensored,Non-fiction
12427,16088871,High fantasy,,Queen of Demons,Fantasy
12427,16088871,Speculative fiction,,Queen of Demons,Science Fiction
12427,16088871,Fantasy,,Queen of Demons,Fantasy
12427,16088871,Novel,,Queen of Demons,Novel
12427,16088871,Fiction,,Queen of Demons,Fiction
12428,16091126,Speculative fiction,7.666666666666667,The White Gryphon,Science Fiction
12428,16091126,Fantasy,7.666666666666667,The White Gryphon,Fantasy
12428,16091126,Fiction,7.666666666666667,The White Gryphon,Fiction
12429,16096176,Historical novel,8.0,Crossing the River,Historical
12431,16111851,Thriller,7.0,The General,Thriller
12431,16111851,Spy fiction,7.0,The General,Thriller
12431,16111851,Children's literature,7.0,The General,Children's Literature
12432,16132258,Western fiction,,Yellow Back Radio Broke-Down,Other
12432,16132258,Western,,Yellow Back Radio Broke-Down,Other
12434,16170773,Science Fiction,8.0,Pursuit of the Screamer,Science Fiction
12436,16176956,Alternate history,,"Going, Going, Gone",Historical
12436,16176956,Speculative fiction,,"Going, Going, Gone",Science Fiction
12436,16176956,Utopian and dystopian fiction,,"Going, Going, Gone",Dystopian
